hr_mean,hr_var,rr_mean,rr_var,accx_mean,accx_var,accy_mean,accy_var,accz_mean,accz_var,activity
107.42111111111113,643.7434915338023,18.872222222222227,18.859071808181923,0.9169250000000098,0.025655309738816284,-0.2431583333333347,0.026244898513476073,-0.02918611111111115,0.0326976147000708,0.0
114.75,299.04199110122363,22.93666666666667,14.255161290322494,-0.10448888888888733,0.1848888189929296,-0.8853777777777855,0.024381018678027968,0.059469444444445116,0.07881430581797476,0.0
100.2135593220339,346.50750824449693,19.968361581920906,13.225242222051785,0.4213502824858781,0.31627684251192983,-0.601737288135594,0.07416801799320931,0.2732937853107347,0.060862332428165015,0.0
95.91666666666669,283.6382091212467,17.274444444444445,12.824485230503011,0.06365555555555635,0.05512172628199208,-0.9631111111111216,0.006640109907072978,-0.0966388888888896,0.03393157281343559,0.0
130.67741935483872,54.4080752927653,26.107897664071192,10.169859606442207,-0.2710999999999999,0.037056083356487884,-0.9674333333333321,0.06169643901083671,0.03260555555555551,0.018063506498718757,0.0
106.21555555555555,901.3617154863392,20.717777777777773,39.61770362130756,-0.16964166666666655,0.01925869345651592,-1.0013722222222186,0.02299078111203743,0.09865833333333304,0.015775220825229204,0.0
121.05666666666669,284.43393770856466,22.577777777777783,5.975033988382147,-0.10794166666666656,0.01010359759655455,-1.0126805555555567,0.05829003407582292,0.1702138888888884,0.016439270715630724,0.0
104.67222222222222,164.20278704733659,14.277777777777779,16.194166357681382,-0.17105277777777728,0.09157535703590518,-0.9249194444444316,0.0074865731144452404,-0.09094444444444463,0.050877407304498065,0.0
84.15222222222222,209.34610184155144,16.252222222222226,12.587036213076185,0.11149444444444497,0.03152980269210652,-0.9308666666666616,0.005709668241178146,-0.2628138888888908,0.020929312393874255,0.0
102.44444444444444,315.68211593128217,20.857777777777773,7.730584600173093,0.08353055555555536,0.02246074649594047,-0.9664805555555472,0.00709144446759861,-0.174677777777779,0.019213288753048483,0.0
117.05141388174809,171.85835707172487,25.77892030848329,17.760584675751833,-1.0212648475120547,0.04345344139396559,0.07462279293739975,0.015210800186802141,0.025932584269662943,0.017761646063807594,0.0
135.74107142857142,21.197685554668805,24.921875,21.969308659217877,-0.33419525801952593,0.020247015435096792,-0.9595843793584432,0.013067433238070322,0.037046025104602635,0.02100039548154556,0.0
82.85555555555554,112.43295019157117,19.892222222222227,1.7069472253120428,-0.023869444444444648,0.009313753442314693,-0.98989999999996,0.0017103539872186974,-0.16965555555555456,0.006163315612361635,0.0
118.61984392419176,71.99259685061327,18.0546265328874,39.835182254339905,-0.10398885793871916,0.03522119798114228,-0.9890640668523948,0.017302495197722076,-0.05326183844011155,0.014008164912751659,0.0
117.75777777777779,215.29610184155285,23.891111111111112,11.396361389197988,-0.2447999999999989,0.04535005723812137,-0.9652694444444396,0.044032269696831015,0.12221388888888825,0.023842638317742654,0.0
86.26444444444445,102.30151526387337,18.52888888888889,13.499720677295734,0.08750555555555578,0.05456032228088016,-0.9418694444444424,0.018042822628198986,-0.0183777777777778,0.07090111870581306,0.0
112.72636262513905,490.88272294631037,22.378197997775306,14.698677818214225,-0.3259805555555638,0.029780755387299,-0.947436111111106,0.04495599758420437,0.08901666666666581,0.03789639316476797,0.0
84.36888888888889,73.77700655048838,19.76333333333333,4.832691879866578,0.2823777777777824,0.03680190225679893,-0.8445861111111144,0.010542423813713678,-0.3295444444444471,0.022166616529282902,0.0
