,0
351,0.5234750509262085
352,0.5239092707633972
353,0.5226410031318665
354,0.5242974758148193
355,0.5232305526733398
356,0.5238701701164246
357,0.523923933506012
358,0.523811399936676
359,0.5238475799560547
360,0.5230270028114319
361,0.5241801738739014
362,0.5243350267410278
363,0.5244983434677124
364,0.5256112813949585
365,0.5245386362075806
366,0.5255916118621826
367,0.5249006152153015
368,0.5253915190696716
369,0.5253380537033081
370,0.5250013470649719
371,0.5264254212379456
372,0.5258973836898804
373,0.5262156128883362
374,0.5262166857719421
375,0.5262889862060547
376,0.5269310474395752
377,0.5264495015144348
378,0.5260712504386902
379,0.5273101329803467
380,0.5267709493637085
381,0.5267108678817749
382,0.5259139537811279
383,0.5262510180473328
384,0.5278868675231934
385,0.527955174446106
386,0.5274710655212402
387,0.5273182988166809
388,0.5287044644355774
389,0.5284098386764526
390,0.528917133808136
391,0.5286379456520081
392,0.5292839407920837
393,0.5299877524375916
394,0.5281657576560974
395,0.5296148061752319
396,0.5286990404129028
397,0.5289775133132935
398,0.5293801426887512
399,0.5287048816680908
400,0.5300306677818298
401,0.5296980738639832
402,0.5304891467094421
403,0.5304425358772278
404,0.5308969616889954
405,0.5309768319129944
406,0.5309692025184631
407,0.5303962230682373
408,0.5315330028533936
409,0.5322300791740417
410,0.5306593179702759
411,0.5324274897575378
412,0.53087317943573
413,0.5317761898040771
414,0.5325767993927002
415,0.5327572226524353
416,0.5331509709358215
417,0.5323532819747925
418,0.5323214530944824
419,0.5332738757133484
420,0.5335023403167725
421,0.5328994393348694
422,0.5338281393051147
423,0.5331131815910339
424,0.5327589511871338
425,0.5333039164543152
426,0.5349694490432739
427,0.5352847576141357
428,0.5342304110527039
429,0.536525309085846
430,0.5353502035140991
431,0.536184549331665
432,0.5352484583854675
433,0.5359833240509033
434,0.5357276201248169
435,0.5367171764373779
436,0.5366998910903931
437,0.5360938906669617
438,0.5365232229232788
439,0.5359969139099121
440,0.5362585186958313
441,0.5370582938194275
442,0.5365166664123535
443,0.5374190211296082
444,0.5377538800239563
445,0.5377312302589417
446,0.5376557111740112
447,0.537761390209198
448,0.5379264950752258
449,0.5383312702178955
450,0.5380244255065918
451,0.538588285446167
452,0.5391826033592224
453,0.5392726063728333
454,0.5399733781814575
455,0.5389339327812195
456,0.5393677353858948
457,0.5400151610374451
458,0.538557767868042
459,0.5400558114051819
460,0.5395323634147644
461,0.5398645997047424
462,0.5410679578781128
463,0.5403109192848206
464,0.5416728258132935
465,0.5403012037277222
466,0.5410762429237366
467,0.540855348110199
468,0.541709840297699
469,0.5427424907684326
470,0.5416092872619629
471,0.5414122343063354
472,0.5412233471870422
473,0.5425266623497009
474,0.5427823066711426
475,0.5431326031684875
476,0.5429059863090515
477,0.5433738827705383
478,0.543335497379303
479,0.5436108112335205
480,0.5438955426216125
481,0.5445992350578308
482,0.5426754951477051
483,0.5437366366386414
484,0.5427462458610535
485,0.5431322455406189
486,0.5449414253234863
487,0.5437632203102112
488,0.5440235733985901
489,0.5443371534347534
490,0.5441479086875916
491,0.5449239611625671
492,0.5450353622436523
493,0.5455906391143799
494,0.5462921261787415
495,0.5460817217826843
496,0.5453963875770569
497,0.5461105108261108
498,0.5459811687469482
499,0.5461902022361755
500,0.5468658804893494
501,0.5464059710502625
502,0.5473483204841614
503,0.5478189587593079
504,0.5477522015571594
505,0.5473774671554565
506,0.547416627407074
507,0.5479952692985535
508,0.5487306714057922
509,0.5488923192024231
510,0.5469269156455994
511,0.5478723645210266
512,0.5491268634796143
513,0.5491061806678772
514,0.5476863980293274
515,0.5491124987602234
516,0.5498013496398926
517,0.5488836169242859
518,0.5491358637809753
519,0.5503970384597778
520,0.5503699779510498
521,0.5492067337036133
522,0.5499911904335022
523,0.550553560256958
524,0.5510980486869812
525,0.5518065690994263
526,0.5511951446533203
527,0.5528393387794495
528,0.5516127943992615
529,0.5523951649665833
530,0.5526114702224731
531,0.5526146292686462
532,0.5515055656433105
533,0.5524632930755615
534,0.552402913570404
535,0.5528731346130371
536,0.5539302825927734
537,0.5527657270431519
538,0.5536616444587708
539,0.5534660220146179
540,0.5541056990623474
541,0.5539987683296204
542,0.5541086196899414
543,0.5546977519989014
544,0.5532987713813782
545,0.5544998645782471
546,0.5551172494888306
547,0.5552291870117188
548,0.5558516979217529
549,0.5563629269599915
550,0.5550269484519958
551,0.5557548999786377
552,0.5564088821411133
553,0.5567851662635803
554,0.5552017688751221
555,0.555590808391571
556,0.5564642548561096
557,0.5571836233139038
558,0.5572095513343811
559,0.5579864382743835
560,0.5563483834266663
561,0.5581873059272766
562,0.5583679676055908
563,0.5587185621261597
564,0.5582714676856995
565,0.55897057056427
566,0.5590827465057373
567,0.5598666667938232
568,0.5586798787117004
569,0.5599533915519714
570,0.5595963001251221
571,0.5609174966812134
572,0.5610173940658569
573,0.5605266094207764
574,0.5606196522712708
575,0.5602343678474426
576,0.5609228610992432
577,0.5607555508613586
578,0.5601710677146912
579,0.5614426732063293
580,0.5596284866333008
581,0.5620231032371521
582,0.5611953139305115
583,0.5608124732971191
584,0.5620350241661072
585,0.561485230922699
586,0.5622612237930298
587,0.5623182058334351
588,0.5626041889190674
589,0.5633083581924438
590,0.562821090221405
591,0.562910258769989
592,0.56276935338974
593,0.5634881854057312
594,0.5630494952201843
595,0.5648616552352905
596,0.5654119849205017
597,0.5641975998878479
598,0.5645046830177307
599,0.5649667382240295
600,0.5649778246879578
601,0.564683735370636
602,0.564021110534668
603,0.5649988055229187
604,0.5647108554840088
605,0.5648230910301208
606,0.5647635459899902
607,0.5644925832748413
608,0.564971923828125
609,0.5647827982902527
610,0.5635653138160706
611,0.5656729340553284
612,0.5661298632621765
613,0.5664681792259216
614,0.5663996934890747
615,0.5672578811645508
616,0.5688068866729736
617,0.5670499801635742
618,0.567091166973114
619,0.5674664974212646
620,0.5680743455886841
621,0.5682089328765869
622,0.5676525235176086
623,0.5695075392723083
624,0.5690276622772217
625,0.5682761073112488
626,0.5688027739524841
627,0.5689185261726379
628,0.5681115388870239
629,0.5694330930709839
630,0.5691825747489929
631,0.5691311359405518
632,0.5706003904342651
633,0.5694268345832825
634,0.5704578757286072
635,0.5695989727973938
636,0.5714306831359863
637,0.5708675980567932
638,0.5713037252426147
639,0.5696593523025513
640,0.5717345476150513
641,0.5715621113777161
642,0.5708582997322083
643,0.5718685984611511
644,0.5719582438468933
645,0.5730488300323486
646,0.5724782943725586
647,0.5740143060684204
648,0.5734610557556152
649,0.5745654106140137
650,0.5736169815063477
651,0.5733984708786011
652,0.5730509757995605
653,0.5742286443710327
654,0.5739513039588928
655,0.5739253163337708
656,0.5751299262046814
657,0.5743263959884644
658,0.5750983357429504
659,0.5753889083862305
660,0.575187087059021
661,0.5756340622901917
662,0.5750739574432373
663,0.57591712474823
664,0.5763059854507446
665,0.5759962797164917
666,0.5760146379470825
667,0.5761822462081909
668,0.5762969851493835
669,0.5759761333465576
670,0.5764113664627075
671,0.5768227577209473
672,0.5763198137283325
673,0.5759488344192505
674,0.576871395111084
675,0.5773835182189941
676,0.5774558782577515
677,0.5769952535629272
678,0.5774873495101929
679,0.576717734336853
680,0.5783587694168091
681,0.5785081386566162
682,0.577880322933197
683,0.5785969495773315
684,0.5787835717201233
685,0.5789430141448975
686,0.5794834494590759
687,0.5781044363975525
688,0.5800648927688599
689,0.579764723777771
690,0.5808565616607666
691,0.5812890529632568
692,0.5812214016914368
693,0.5799245834350586
694,0.5814192891120911
695,0.5814692378044128
696,0.5804541707038879
697,0.5813513994216919
698,0.5815739631652832
699,0.5825872421264648
700,0.5808122158050537
701,0.5804500579833984
702,0.5810244679450989
703,0.5812528729438782
704,0.5818707942962646
705,0.5816760063171387
706,0.582155168056488
707,0.582586407661438
708,0.5836742520332336
709,0.5836960077285767
710,0.5827500224113464
711,0.5826603770256042
712,0.5836944580078125
713,0.5828840136528015
714,0.5832623243331909
715,0.5841150283813477
716,0.5830586552619934
717,0.5831617116928101
718,0.5839688181877136
719,0.582902729511261
720,0.5834192037582397
721,0.58235102891922
722,0.5836182236671448
723,0.5826704502105713
724,0.5842922329902649
725,0.5842556953430176
726,0.5846223831176758
727,0.5850071907043457
728,0.5843938589096069
729,0.5851077437400818
730,0.5851184129714966
731,0.5858291983604431
732,0.5846295356750488
733,0.5857288837432861
734,0.5845208168029785
735,0.5854285359382629
736,0.5861390829086304
737,0.5856884717941284
738,0.5865398645401001
739,0.5857429504394531
740,0.5857665538787842
741,0.5868277549743652
742,0.5868457555770874
743,0.5861615538597107
744,0.5874693989753723
745,0.5881250500679016
746,0.5879429578781128
747,0.5885043740272522
748,0.5885307192802429
749,0.58780837059021
750,0.5884551405906677
751,0.5889376997947693
752,0.5887532830238342
753,0.5895142555236816
754,0.5887830853462219
755,0.5887577533721924
756,0.5887678265571594
757,0.5890994071960449
758,0.5894131660461426
759,0.5900915861129761
760,0.5893526077270508
761,0.5900269150733948
762,0.590242862701416
763,0.5896838307380676
764,0.5901497602462769
765,0.5899708867073059
766,0.590595543384552
767,0.5904955267906189
768,0.5913249254226685
769,0.591194748878479
770,0.5897195339202881
771,0.5904843211174011
772,0.5907797813415527
773,0.591907262802124
774,0.5914580821990967
775,0.5915530920028687
776,0.5913985371589661
777,0.591667652130127
778,0.5923833250999451
779,0.5926283001899719
780,0.5916654467582703
781,0.5919912457466125
782,0.592960000038147
783,0.5928564071655273
784,0.5925090312957764
785,0.593226969242096
786,0.5922835469245911
787,0.5927298665046692
788,0.5928101539611816
789,0.5934332609176636
790,0.5943416953086853
791,0.5929173231124878
792,0.592424750328064
793,0.5940088033676147
794,0.5936697721481323
795,0.593717098236084
796,0.594412624835968
797,0.5944221019744873
798,0.5948203206062317
799,0.5953608155250549
800,0.5951489806175232
801,0.5952842235565186
802,0.5954188704490662
803,0.5957266092300415
804,0.5946217179298401
805,0.5950276255607605
806,0.5962991714477539
807,0.595888078212738
808,0.5951601266860962
809,0.5959075093269348
810,0.596562922000885
811,0.5957583785057068
812,0.5970733761787415
813,0.5973162055015564
814,0.5955964922904968
815,0.5966596603393555
816,0.5960617661476135
817,0.5966887474060059
818,0.5967153906822205
819,0.5967916250228882
820,0.5966338515281677
821,0.5970709919929504
822,0.5972025990486145
823,0.5960119366645813
824,0.5982512831687927
825,0.5974052548408508
826,0.5981683731079102
827,0.5980548858642578
828,0.5981120467185974
829,0.5975774526596069
830,0.5967257618904114
831,0.5978399515151978
832,0.5969281196594238
833,0.5983302593231201
834,0.5991351008415222
835,0.5977727770805359
836,0.5994187593460083
837,0.5988026261329651
838,0.5997839570045471
839,0.5995606184005737
840,0.600904107093811
841,0.5990304946899414
842,0.5999503135681152
843,0.5999512076377869
844,0.5997210144996643
845,0.601255476474762
846,0.6013573408126831
847,0.6008155941963196
848,0.6005367040634155
849,0.5995798110961914
850,0.599958598613739
851,0.5999086499214172
852,0.600587785243988
853,0.6000375747680664
854,0.600731372833252
855,0.6012026071548462
856,0.6015797257423401
857,0.6018082499504089
858,0.601360023021698
859,0.6010361313819885
860,0.6020445823669434
861,0.601762056350708
862,0.6016519069671631
863,0.6023704409599304
864,0.6014400720596313
865,0.6020692586898804
866,0.6018922328948975
867,0.6021683216094971
868,0.6030416488647461
869,0.6018027067184448
870,0.6028379201889038
871,0.6022301912307739
872,0.6032840013504028
873,0.6039023399353027
874,0.6044248938560486
875,0.602619469165802
876,0.6020733118057251
877,0.6020305156707764
878,0.6027428507804871
879,0.6025691032409668
880,0.6040949821472168
881,0.6034426689147949
882,0.6028275489807129
883,0.6041774749755859
884,0.6052406430244446
885,0.6047099828720093
886,0.6056178212165833
887,0.6052833199501038
888,0.6047613024711609
889,0.6039175987243652
890,0.6059065461158752
891,0.6045228838920593
892,0.6040008068084717
893,0.6056602597236633
894,0.6051924824714661
895,0.6060294508934021
896,0.6056080460548401
897,0.6060839891433716
898,0.6060686111450195
899,0.6069098711013794
900,0.6067380309104919
901,0.6065219640731812
902,0.607283353805542
903,0.6076799631118774
904,0.6073470115661621
905,0.607210099697113
906,0.6070513129234314
907,0.607524573802948
908,0.6071112751960754
909,0.6073307991027832
910,0.608142077922821
911,0.6090061068534851
912,0.6082470417022705
913,0.6088930368423462
914,0.6093314290046692
915,0.6084672808647156
916,0.6078482270240784
917,0.6076423525810242
918,0.6095337867736816
919,0.6098277568817139
920,0.6101248264312744
921,0.6111853718757629
922,0.6108767986297607
923,0.6103512644767761
924,0.6093320250511169
925,0.6100994944572449
926,0.6102494597434998
927,0.6110756397247314
928,0.6107704639434814
929,0.6114537715911865
930,0.6117279529571533
931,0.6112477779388428
932,0.6119885444641113
933,0.6119727492332458
934,0.6115975379943848
935,0.6115308403968811
936,0.6112973690032959
937,0.6135722398757935
938,0.6132582426071167
939,0.6137002110481262
940,0.6133671402931213
941,0.613372266292572
942,0.6134658455848694
943,0.6138792037963867
944,0.6133297681808472
945,0.6138703227043152
946,0.6142644882202148
947,0.614262044429779
948,0.6141448616981506
949,0.6140123605728149
950,0.6147904396057129
951,0.615234911441803
952,0.6148726940155029
953,0.6151798367500305
954,0.6159312725067139
955,0.61616450548172
956,0.6144428253173828
957,0.6149716973304749
958,0.6149057149887085
959,0.6162658333778381
960,0.6164187788963318
961,0.6155228614807129
962,0.6170248985290527
963,0.6176279187202454
964,0.6158865690231323
965,0.6178315281867981
966,0.6169600486755371
967,0.6174291968345642
968,0.6173610091209412
969,0.6170316338539124
970,0.61774742603302
971,0.6171319484710693
972,0.618184506893158
973,0.6186156272888184
974,0.6182749271392822
975,0.6199132800102234
976,0.6192494630813599
977,0.6200336813926697
978,0.6197814345359802
979,0.6206355094909668
980,0.621910035610199
981,0.6215853095054626
982,0.6208612322807312
983,0.6190800666809082
984,0.6212691068649292
985,0.6203425526618958
986,0.6211522817611694
987,0.6221049427986145
988,0.6210827231407166
989,0.6223222613334656
990,0.6213350892066956
991,0.6222937703132629
992,0.6224062442779541
993,0.622555673122406
994,0.6225167512893677
995,0.6234292984008789
996,0.6235477924346924
997,0.6219719648361206
998,0.6240952014923096
999,0.6248567700386047
